model,test_mse,int_par,rep_id
IMP,1.2249488513311546,3.5,18
IMP,1.2249488513311548,3.99,18
Causal,2.070890767480185,0.5,18
Causal,2.070890767480185,1.0,18
Causal,2.070890767480185,1.5,18
Causal,2.070890767480185,2.0,18
Causal,2.070890767480185,2.5,18
Causal,2.070890767480185,3.0,18
Causal,2.070890767480185,3.5,18
Causal,2.070890767480185,3.99,18
BCF,1.404415020724123,0.5,19
BCF,1.4554573918006481,1.0,19
BCF,1.5873800651680599,1.5,19
BCF,1.7566341541671364,2.0,19
BCF,1.975075511978359,2.5,19
BCF,2.379867146226023,3.0,19
BCF,2.904169999965206,3.5,19
BCF,3.585269615986276,3.99,19
CF,1.2681955666557942,0.5,19
CF,1.3418150669521356,1.0,19
CF,1.4804822635242754,1.5,19
CF,1.6670015346677165,2.0,19
CF,1.9477909322303297,2.5,19
CF,2.349862575087593,3.0,19
CF,2.8542472106663603,3.5,19
CF,3.521075202106702,3.99,19
OLS,0.7278228393917726,0.5,19
OLS,0.7629485422153693,1.0,19
OLS,0.9585738829417588,1.5,19
OLS,1.1669678460423667,2.0,19
OLS,1.4444750636888908,2.5,19
OLS,1.9738443323468295,3.0,19
OLS,2.5489096486325082,3.5,19
OLS,3.057083145846463,3.99,19
IMP,1.303779821170178,0.5,19
IMP,1.303779821170178,1.0,19
IMP,1.303779821170178,1.5,19
IMP,1.303779821170178,2.0,19
IMP,1.303779821170178,2.5,19
IMP,1.303779821170178,3.0,19
IMP,1.303779821170178,3.5,19
IMP,1.303779821170178,3.99,19
Causal,2.0567938335749942,0.5,19
Causal,2.0567938335749942,1.0,19
Causal,2.0567938335749942,1.5,19
Causal,2.0567938335749942,2.0,19
Causal,2.0567938335749942,2.5,19
Causal,2.0567938335749942,3.0,19
Causal,2.0567938335749942,3.5,19
Causal,2.056793833574994,3.99,19
