model,test_mse,int_par,rep_id
BCF,0.9992086755649331,1.0,18
BCF,1.0292875281580027,1.5,18
BCF,1.0327322760672903,2.0,18
BCF,1.048543747467482,2.5,18
BCF,1.1075959148769494,3.0,18
BCF,1.170069476764916,3.5,18
BCF,1.2746925388875678,3.99,18
CF,1.0416147738025519,0.5,18
CF,1.063778169812656,1.0,18
CF,1.0867489887447268,1.5,18
CF,1.1096066589244664,2.0,18
CF,1.1487801088131004,2.5,18
CF,1.2081378667016742,3.0,18
CF,1.285972339925052,3.5,18
CF,1.3735699557283245,3.99,18
OLS,0.3446185985853612,0.5,18
OLS,0.6858356687574235,1.0,18
OLS,1.0892111679987648,1.5,18
OLS,1.504117712251972,2.0,18
OLS,1.8298451667415205,2.5,18
OLS,1.9422155994295454,3.0,18
OLS,1.8070986612727298,3.5,18
OLS,1.8147705153217888,3.99,18
IMP,1.1477868328249257,0.5,18
IMP,1.1477868328249257,1.0,18
IMP,1.1477868328249257,1.5,18
IMP,1.1477868328249257,2.0,18
IMP,1.1477868328249257,2.5,18
IMP,1.1477868328249257,3.0,18
IMP,1.1477868328249257,3.5,18
IMP,1.1477868328249257,3.99,18
